X,Y,IncidentID,AgencyName,RdwyNumber,Street,StreetDir,RoadwayName,StreetSfx,OWNER,ROAD_CLASSIFICATION,COUNCIL_DISTRICT,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,DAY_OF_WEEK,CollisionDate,CollisionTime,HOUR_OF_DAY,UnitsInvolved,MotorVehiclesInvolved,MODE,NAME,AGE,GENDER,SEVERITY,LINK,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,IsSecondaryCollision,ObjectId
-85.755363,38.1229029,18301327,LOUISVILLE METRO POLICE DEPT,,,,GLENGARRY,DR,METRO,LOCAL,0,,,,GARY,,MULDOON,38.1229029,-85.755363,0.239,FRIDAY,2016/10/01 00:50:00+00,2050,8PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,15,MALE,FATALITY,,CLOUDY,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,476
-85.782999,38.2595479,18306260,LOUISVILLE METRO POLICE DEPT,US0031W,,W,MAIN,ST,STATE,MAJOR ARTERIAL,0,,20TH,,,,,38.2595479,-85.782999,20.481,SATURDAY,2016/10/01 21:16:00+00,1716,5PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,20,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,477
-85.8071624,38.23738,18290705,LOUISVILLE METRO POLICE DEPT,,,,DUMESNIL,ST,METRO,MINOR ARTERIAL,0,,32ND,,,,,38.23738,-85.8071624,0.713,SUNDAY,2016/10/02 13:22:00+00,922,9AM,1,1,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,38,FEMALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,OVERTURNED IN ROADWAY,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,FALSE,478
-85.5854388,38.302929,18290740,LOUISVILLE METRO POLICE DEPT,KY0022,,,BROWNSBORO,RD,STATE,MINOR ARTERIAL,0,,,,TEN BROECK,,RUNNING WATER,38.302929,-85.5854388,3.165,SUNDAY,2016/10/03 01:11:00+00,2111,9PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,29,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,479
-85.5050648,38.227628,18321043,LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,0,,,,,,,38.227628,-85.5050648,25.819,SUNDAY,2016/10/03 02:07:00+00,2207,10PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,FEMALE,FATALITY,,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,480
-85.5050648,38.227628,18321043,LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,0,,,,,,,38.227628,-85.5050648,25.819,SUNDAY,2016/10/03 02:07:00+00,2207,10PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,27,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,481
-85.8293748,38.1668176,18447122,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,,,,38.1668176,-85.8293748,13.181,MONDAY,2016/10/03 09:10:00+00,510,5AM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,68,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,TRUE,482
-85.6712847,38.2111378,18301334,LOUISVILLE METRO POLICE DEPT,US0031E,,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,US0031E,BARDSTOWN,,,,,38.2111378,-85.6712847,12.045,MONDAY,2016/10/03 18:05:00+00,1405,2PM,3,2,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,42,MALE,FATALITY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,483
-85.9251568,38.0144727,18306266,LOUISVILLE METRO POLICE DEPT,US0031W,16600,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,,,,38.0144727,-85.9251568,1.319,MONDAY,2016/10/04 02:04:00+00,2204,10PM,2,1,BICYCLE,UNKNOWN OR NOT AVAILABLE,53,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH BICYCLIST NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,484
-85.4943462,38.2393831,18301349,LOUISVILLE METRO POLICE DEPT,,,S,ENGLISH STATION,RD,METRO,SECONDARY COLLECTOR,0,,,,,,,38.2393831,-85.4943462,0.096,TUESDAY,2016/10/04 11:50:00+00,750,7AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,485
-85.8070112,38.2387416,18301359,LOUISVILLE METRO POLICE DEPT,,,,VIRGINIA,AVE,METRO,MINOR ARTERIAL,0,,32ND,,,,,38.2387416,-85.8070112,0.591,TUESDAY,2016/10/04 13:54:00+00,954,9AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,59,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,486
-85.7592901,38.2312359,18301388,LOUISVILLE METRO POLICE DEPT,KY1020,,S,3RD,ST,STATE,MAJOR ARTERIAL,0,,PARK,,,,,38.2312359,-85.7592901,11.069,TUESDAY,2016/10/04 20:35:00+00,1635,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,43,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,TRUE,487
-85.8212736,38.2257143,18321055,LOUISVILLE METRO POLICE DEPT,KY2054,,,ALGONQUIN,PKWY,STATE,MINOR ARTERIAL,0,,39TH,,,,,38.2257143,-85.8212736,0.067,WEDNESDAY,2016/10/05 09:37:00+00,537,5AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,32,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,488
-85.7140697,38.2346474,19426910,LOUISVILLE METRO POLICE DEPT,US0031E,1321,,BARDSTOWN,RD,STATE,MAJOR ARTERIAL,0,,,,,,,38.2346474,-85.7140697,14.961,THURSDAY,2016/10/06 06:10:00+00,210,2AM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,25,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,489
-85.7786019,38.1595397,18321061,LOUISVILLE METRO POLICE DEPT,KY1865,,,NEW CUT,RD,STATE,MAJOR ARTERIAL,0,,ORCHARD HILL,,,,,38.1595397,-85.7786019,3.632,THURSDAY,2016/10/06 11:00:00+00,700,7AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,50,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAWN,,,FALSE,490
-85.6161982,38.0949856,18321085,LOUISVILLE METRO POLICE DEPT,KY0864,,,CEDAR CREEK,RD,STATE,PRIMARY COLLECTOR,0,,REALITY,,,,,38.0949856,-85.6161982,1.169,FRIDAY,2016/10/07 14:35:00+00,1035,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,77,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,491
-85.5117217,38.2992662,18321103,LOUISVILLE METRO POLICE DEPT,KY1447,,,WESTPORT,RD,STATE,MINOR ARTERIAL,0,,,,ALTAWOOD,,ROLLINGTON,38.2992662,-85.5117217,8.867,FRIDAY,2016/10/07 17:25:00+00,1325,1PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,54,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,492
-85.6873484,38.1709495,18321142,LOUISVILLE METRO POLICE DEPT,,,E,INDIAN,TRL,METRO,MINOR ARTERIAL,0,,,,INDIAN OAKS,,LODEMA,38.1709495,-85.6873484,1.066,FRIDAY,2016/10/07 23:35:00+00,1935,7PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,33,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,CURVE & LEVEL,DAYLIGHT,,,FALSE,493
-85.5908,38.2154241,18320652,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,KY1747,HURSTBOURNE,,,,,38.2154241,-85.5908,11.381,SATURDAY,2016/10/09 02:28:00+00,2228,10PM,4,4,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,30,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,494
-85.5908,38.2154241,18320652,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,KY1747,HURSTBOURNE,,,,,38.2154241,-85.5908,11.381,SATURDAY,2016/10/09 02:28:00+00,2228,10PM,4,4,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,62,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,495
-85.5908,38.2154241,18320652,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,KY1747,HURSTBOURNE,,,,,38.2154241,-85.5908,11.381,SATURDAY,2016/10/09 02:28:00+00,2228,10PM,4,4,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,62,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,496
-85.7838413,38.1866697,18600456,LOUISVILLE METRO POLICE DEPT,KY1865,,,TAYLOR,BLVD,STATE,MAJOR ARTERIAL,0,,ASHLAND,,,,,38.1866697,-85.7838413,5.533,SUNDAY,2016/10/09 10:30:00+00,630,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,52,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,497
-85.6585138,38.2177317,18942027,LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,0,,,,,,,38.2177317,-85.6585138,16.5,SUNDAY,2016/10/09 19:07:00+00,1507,3PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,4,MALE,FATALITY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,498
-85.8906423,38.1302934,18321644,LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,0,,,,TRADE PORT,,WINSTEAD,38.1302934,-85.8906423,3.258,SUNDAY,2016/10/09 20:19:00+00,1619,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,30,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAWN,,,FALSE,499
-85.6514056,38.2068799,18436903,LOUISVILLE METRO POLICE DEPT,,,,GOLDSMITH,LN,METRO,PRIMARY COLLECTOR,0,,,,HIKES,,DELL BROOKE,38.2068799,-85.6514056,0.133,MONDAY,2016/10/10 16:44:00+00,1244,12PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,55,MALE,FATALITY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,500
-85.6276518,38.3036036,18453306,LOUISVILLE METRO POLICE DEPT,US0042,,,US42,,STATE,MAJOR ARTERIAL,0,,FALLS CREEK,,,,,38.3036036,-85.6276518,7.532,MONDAY,2016/10/10 22:23:00+00,1823,6PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,24,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,501
-85.6345387,38.2360928,18424596,ST. MATTHEWS POLICE DEPARTMENT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.2360928,-85.6345387,11.828,MONDAY,2016/10/11 00:38:00+00,2038,8PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,29,MALE,FATALITY,,CLOUDY,DRY,FALSE,REAR END - ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,502
-85.8031182,38.277283,17902910,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.277283,-85.8031182,1.4,SUNDAY,2016/07/10 14:44:00+00,1044,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,12,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,503
-85.8031182,38.277283,17902910,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,,,,,38.277283,-85.8031182,1.4,SUNDAY,2016/07/10 14:44:00+00,1044,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,42,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,504
-85.7416882,38.2611042,17902921,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,I 0065,I65 N,,,,,38.2611042,-85.7416882,0.559,SUNDAY,2016/07/10 20:02:00+00,1602,4PM,1,1,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,59,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,505
-85.7202682,38.1737815,17947436,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,I 0065,I65 S EXIT128 OFF RAMP TO KY1631,I 0065,I65 S EXIT131 ON RAMP FROM GRADE LN,38.1737815,-85.7202682,129.424,MONDAY,2016/07/11 14:58:00+00,1058,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,44,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,506
-85.5350928,38.1860841,17947437,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,,OLD HEADY,,,,,38.1860841,-85.5350928,7.503,MONDAY,2016/07/11 15:56:00+00,1156,11AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,7,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,507
-85.8253142,38.2085396,17912496,LOUISVILLE METRO POLICE DEPT,KY1934,,,CANE RUN,RD,STATE,MINOR ARTERIAL,0,,RALPH,,,,,38.2085396,-85.8253142,10.11,MONDAY,2016/07/12 00:37:00+00,2037,8PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,39,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END - BOTH VEHICLES GOING STRAIGHT ,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,508
-85.7192146,38.1347692,18100835,LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,0,,AIR COMMERCE,,,,,38.1347692,-85.7192146,4.224,MONDAY,2016/07/12 02:00:00+00,2200,10PM,2,2,MOTOR SCOOTER,UNKNOWN OR NOT AVAILABLE,55,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,509
-85.6461803,38.2210746,17947480,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,,FURMAN,,,,,38.2210746,-85.6461803,14.444,WEDNESDAY,2016/07/13 20:31:00+00,1631,4PM,4,4,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,60,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,510
-85.6595805,38.1788797,17921201,LOUISVILLE METRO POLICE DEPT,KY1703,,,NEWBURG,RD,STATE,MINOR ARTERIAL,0,KY2052,SHEPHERDSVILLE,,,,,38.1788797,-85.6595805,0.017,WEDNESDAY,2016/07/13 22:45:00+00,1845,6PM,3,3,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,63,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,511
-85.7007006,38.2465311,17947485,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,GRINSTEAD,,,,,38.2465311,-85.7007006,0.02,THURSDAY,2016/07/14 08:15:00+00,415,4AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,512
-85.7007006,38.2465311,17947485,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,GRINSTEAD,,,,,38.2465311,-85.7007006,0.02,THURSDAY,2016/07/14 08:15:00+00,415,4AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,23,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,513
-85.7007006,38.2465311,17947485,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,GRINSTEAD,,,,,38.2465311,-85.7007006,0.02,THURSDAY,2016/07/14 08:15:00+00,415,4AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,30,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,514
-85.482183,38.2373727,17921241,LOUISVILLE METRO POLICE DEPT,US0060,,,SHELBYVILLE,RD,STATE,MAJOR ARTERIAL,0,,,,GABLEWOOD,,VALHALLA VIEW,38.2373727,-85.482183,13.246,THURSDAY,2016/07/14 20:22:00+00,1622,4PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,61,MALE,SUSPECTED SERIOUS INJURY,,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,FALSE,515
-85.8273831,38.2002465,17947639,LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,0,,,,,,,38.2002465,-85.8273831,5.67,FRIDAY,2016/07/16 00:41:00+00,2041,8PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,29,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,516
-85.7740231,38.1262621,17947608,LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,0,,,,ALS,,WILSHIRE,38.1262621,-85.7740231,1.136,SATURDAY,2016/07/16 15:35:00+00,1135,11AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,39,MALE,FATALITY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,517
-85.709787,38.2014955,17947627,LOUISVILLE METRO POLICE DEPT,KY0864,,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,0,,,,RUSSELL,,MERCER,38.2014955,-85.709787,11.752,SATURDAY,2016/07/16 21:05:00+00,1705,5PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,33,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,518
-85.7644123,38.2465377,18321015,LOUISVILLE METRO POLICE DEPT,US0150,,W,BROADWAY,,STATE,MAJOR ARTERIAL,0,,,,8TH,,8TH,38.2465377,-85.7644123,2.049,SUNDAY,2016/07/17 07:25:00+00,325,3AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,23,MALE,FATALITY,,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,519
-85.6753754,38.239507,17947375,LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,0,,,I 0064,I64 W EXIT10 ON RAMP FROM KY2048,I 0064,I64 TURN AROUND9,38.239507,-85.6753754,9.348,SUNDAY,2016/07/17 15:34:00+00,1134,11AM,2,2,MOTORCYCLE,UNKNOWN OR NOT AVAILABLE,24,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,520
-85.7170296,38.2599371,18635042,LOUISVILLE METRO POLICE DEPT,US0042,1747,,MELLWOOD,AVE,STATE,MAJOR ARTERIAL,0,,,,,,,38.2599371,-85.7170296,1.006,MONDAY,2016/11/22 01:38:00+00,2038,8PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,68,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,521
-85.7152819,38.228938,17947372,LOUISVILLE METRO POLICE DEPT,US0060A,,,EASTERN,PKWY,STATE,MAJOR ARTERIAL,0,KY1703,BAXTER,,,,,38.228938,-85.7152819,6.442,SUNDAY,2016/07/17 16:48:00+00,1248,12PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,19,MALE,FATALITY,,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,522
-85.8779718,38.1449847,18635044,LOUISVILLE METRO POLICE DEPT,KY1931,6803,,GREENWOOD,RD,STATE,MINOR ARTERIAL,0,,,,,,,38.1449847,-85.8779718,1.044,MONDAY,2016/11/22 02:00:00+00,2100,9PM,3,2,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,11,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,523
-85.7829377,38.1960324,18002123,LOUISVILLE METRO POLICE DEPT,US0060A,3300,,TAYLOR,BLVD,STATE,MAJOR ARTERIAL,0,,,,,,,38.1960324,-85.7829377,6.174,MONDAY,2016/07/18 09:53:00+00,553,5AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,TRUE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,524
